Mcavernosa13246	Carbohydrate transport and metabolism
Mcavernosa14666	Coenzyme transport and metabolism
Mcavernosa30900	Amino acid transport and metabolism
Mcavernosa06364	Signal transduction mechanisms
Mcavernosa24257	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa28109	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa16970	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa00107	Nucleotide transport and metabolism
Mcavernosa02926	Signal transduction mechanisms
Mcavernosa16869	Inorganic ion transport and metabolism
Mcavernosa11258	Signal transduction mechanisms
Mcavernosa22068	Extracellular structures
Mcavernosa29820	Signal transduction mechanisms
Mcavernosa26672	Chromatin structure and dynamics
Mcavernosa26790	Energy production and conversion
Mcavernosa03334	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa04282	RNA processing and modification
Mcavernosa15636	Cytoskeleton
Mcavernosa07926	Lipid transport and metabolism
Mcavernosa31877	Translation, ribosomal structure and biogenesis
Mcavernosa21493	Cytoskeleton
Mcavernosa04105	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa08763	Transcription
Mcavernosa31810	Posttranslational modification, protein turnover, chaperones
Mcavernosa24973	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa11662	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa02435	Lipid transport and metabolism
Mcavernosa06152	
Mcavernosa29601	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa28682	Transcription
Mcavernosa15565	Amino acid transport and metabolism
Mcavernosa04690	Coenzyme transport and metabolism
Mcavernosa14878	Carbohydrate transport and metabolism
Mcavernosa03254	Inorganic ion transport and metabolism
Mcavernosa09187	Inorganic ion transport and metabolism
Mcavernosa00485	Amino acid transport and metabolism
Mcavernosa07733	Signal transduction mechanisms
Mcavernosa17659	Signal transduction mechanisms
Mcavernosa20550	Energy production and conversion
Mcavernosa10586	Amino acid transport and metabolism
Mcavernosa08391	Transcription
Mcavernosa01995	
Mcavernosa01562	Lipid transport and metabolism
Mcavernosa26457	Lipid transport and metabolism
Mcavernosa01266	Cell cycle control, cell division, chromosome partitioning
Mcavernosa09256	Signal transduction mechanisms
Mcavernosa24628	
Mcavernosa30746	Signal transduction mechanisms
Mcavernosa32654	RNA processing and modification
Mcavernosa25883	Lipid transport and metabolism
Mcavernosa18982	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa25016	Amino acid transport and metabolism
Mcavernosa06683	Cell wall/membrane/envelope biogenesis
Mcavernosa30024	Cytoskeleton
Mcavernosa20255	Translation, ribosomal structure and biogenesis
Mcavernosa15580	Amino acid transport and metabolism
Mcavernosa15336	Replication, recombination and repair
Mcavernosa06709	Signal transduction mechanisms
Mcavernosa12633	Posttranslational modification, protein turnover, chaperones
Mcavernosa21917	Posttranslational modification, protein turnover, chaperones
Mcavernosa22745	Cytoskeleton
Mcavernosa01313	Inorganic ion transport and metabolism
Mcavernosa28481	Amino acid transport and metabolism
Mcavernosa11481	Posttranslational modification, protein turnover, chaperones
Mcavernosa00983	Transcription
Mcavernosa25651	Posttranslational modification, protein turnover, chaperones
Mcavernosa19487	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa05357	Signal transduction mechanisms
Mcavernosa21626	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa01785	Signal transduction mechanisms
Mcavernosa32963	Replication, recombination and repair
Mcavernosa20957	Signal transduction mechanisms
Mcavernosa30801	Carbohydrate transport and metabolism
Mcavernosa31250	
Mcavernosa21133	Cytoskeleton
Mcavernosa31879	Inorganic ion transport and metabolism
Mcavernosa11050	Replication, recombination and repair
Mcavernosa02076	Carbohydrate transport and metabolism
Mcavernosa34021	Inorganic ion transport and metabolism
Mcavernosa13814	Posttranslational modification, protein turnover, chaperones
Mcavernosa16976	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa15390	Signal transduction mechanisms
Mcavernosa03566	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa34713	Translation, ribosomal structure and biogenesis
Mcavernosa10354	Transcription
Mcavernosa02668	Cytoskeleton
Mcavernosa27083	Transcription
Mcavernosa03452	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa33494	Signal transduction mechanisms
Mcavernosa06670	RNA processing and modification
Mcavernosa05550	Signal transduction mechanisms
Mcavernosa30331	Energy production and conversion
Mcavernosa28837	Energy production and conversion
Mcavernosa31238	Signal transduction mechanisms
Mcavernosa26967	Inorganic ion transport and metabolism
Mcavernosa18182	Carbohydrate transport and metabolism
Mcavernosa08352	Cytoskeleton
Mcavernosa28450	Signal transduction mechanisms
Mcavernosa05922	Posttranslational modification, protein turnover, chaperones
Mcavernosa25158	Signal transduction mechanisms
Mcavernosa30651	Posttranslational modification, protein turnover, chaperones
Mcavernosa29522	Lipid transport and metabolism
Mcavernosa18247	Carbohydrate transport and metabolism
Mcavernosa15305	RNA processing and modification
Mcavernosa23567	Posttranslational modification, protein turnover, chaperones
Mcavernosa25235	Amino acid transport and metabolism
Mcavernosa15167	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa18208	Replication, recombination and repair
Mcavernosa28306	Replication, recombination and repair
Mcavernosa11445	Signal transduction mechanisms
Mcavernosa31187	Transcription
Mcavernosa07547	Replication, recombination and repair
Mcavernosa25046	Signal transduction mechanisms
Mcavernosa13025	Cytoskeleton
Mcavernosa04378	Chromatin structure and dynamics
Mcavernosa22707	Posttranslational modification, protein turnover, chaperones
Mcavernosa03941	Cytoskeleton
Mcavernosa02598	Posttranslational modification, protein turnover, chaperones
Mcavernosa00244	Extracellular structures
Mcavernosa34334	Carbohydrate transport and metabolism
Mcavernosa04633	Inorganic ion transport and metabolism
Mcavernosa16965	Inorganic ion transport and metabolism
Mcavernosa27203	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa17709	Posttranslational modification, protein turnover, chaperones
Mcavernosa33924	Signal transduction mechanisms
Mcavernosa25318	Extracellular structures
Mcavernosa04871	RNA processing and modification
Mcavernosa00674	Posttranslational modification, protein turnover, chaperones
Mcavernosa05093	Translation, ribosomal structure and biogenesis
Mcavernosa01888	Cytoskeleton
Mcavernosa07460	Signal transduction mechanisms
Mcavernosa08432	Energy production and conversion
Mcavernosa13259	Signal transduction mechanisms
Mcavernosa32663	Cytoskeleton
Mcavernosa04408	Posttranslational modification, protein turnover, chaperones
Mcavernosa16333	Energy production and conversion
Mcavernosa30627	Signal transduction mechanisms
Mcavernosa12045	Carbohydrate transport and metabolism
Mcavernosa02408	Signal transduction mechanisms
Mcavernosa15323	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa24581	Amino acid transport and metabolism
Mcavernosa06576	Coenzyme transport and metabolism
Mcavernosa33324	Carbohydrate transport and metabolism
Mcavernosa29464	Signal transduction mechanisms
Mcavernosa24340	Transcription
Mcavernosa07880	Replication, recombination and repair
Mcavernosa06983	Amino acid transport and metabolism
Mcavernosa03065	Signal transduction mechanisms
Mcavernosa14312	Posttranslational modification, protein turnover, chaperones
Mcavernosa24515	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa27961	Cell cycle control, cell division, chromosome partitioning
Mcavernosa32338	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa03052	Translation, ribosomal structure and biogenesis
Mcavernosa03968	Signal transduction mechanisms
Mcavernosa24937	Carbohydrate transport and metabolism
Mcavernosa22608	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa17022	Inorganic ion transport and metabolism
Mcavernosa14057	Cell cycle control, cell division, chromosome partitioning
Mcavernosa03819	Signal transduction mechanisms
Mcavernosa21168	Posttranslational modification, protein turnover, chaperones
Mcavernosa11439	Posttranslational modification, protein turnover, chaperones
Mcavernosa33628	Signal transduction mechanisms
Mcavernosa19050	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa27939	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa31953	Cytoskeleton
Mcavernosa16438	Energy production and conversion
Mcavernosa05277	Transcription
Mcavernosa06123	Carbohydrate transport and metabolism
Mcavernosa20381	Signal transduction mechanisms
Mcavernosa02753	Extracellular structures
Mcavernosa06397	RNA processing and modification
Mcavernosa02661	Chromatin structure and dynamics
Mcavernosa06476	Lipid transport and metabolism
Mcavernosa31291	Posttranslational modification, protein turnover, chaperones
Mcavernosa04832	Transcription
Mcavernosa04497	Inorganic ion transport and metabolism
Mcavernosa12230	Cell wall/membrane/envelope biogenesis
Mcavernosa09705	Cytoskeleton
Mcavernosa02763	Transcription
Mcavernosa25236	Amino acid transport and metabolism
Mcavernosa24685	Carbohydrate transport and metabolism
Mcavernosa29670	RNA processing and modification
Mcavernosa21509	Cytoskeleton
Mcavernosa22218	Amino acid transport and metabolism
Mcavernosa19042	Amino acid transport and metabolism
Mcavernosa07064	Posttranslational modification, protein turnover, chaperones
Mcavernosa09734	Lipid transport and metabolism
Mcavernosa16179	Posttranslational modification, protein turnover, chaperones
Mcavernosa32031	Lipid transport and metabolism
Mcavernosa19820	Signal transduction mechanisms
Mcavernosa27811	Lipid transport and metabolism
Mcavernosa13440	Transcription
Mcavernosa15814	Inorganic ion transport and metabolism
Mcavernosa32937	Replication, recombination and repair
Mcavernosa25620	Inorganic ion transport and metabolism
Mcavernosa07768	Transcription
Mcavernosa32495	Signal transduction mechanisms
Mcavernosa07263	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa25090	Signal transduction mechanisms
Mcavernosa28397	RNA processing and modification
Mcavernosa05101	
Mcavernosa20483	Energy production and conversion
Mcavernosa25906	Signal transduction mechanisms
Mcavernosa23118	Signal transduction mechanisms
Mcavernosa19937	Inorganic ion transport and metabolism
Mcavernosa23877	Amino acid transport and metabolism
Mcavernosa33556	RNA processing and modification
Mcavernosa18863	Transcription
Mcavernosa05800	Inorganic ion transport and metabolism
Mcavernosa09475	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa14089	Transcription
Mcavernosa04455	RNA processing and modification
Mcavernosa01191	Translation, ribosomal structure and biogenesis
Mcavernosa31667	Posttranslational modification, protein turnover, chaperones
Mcavernosa27361	Transcription
Mcavernosa04519	Inorganic ion transport and metabolism
Mcavernosa27001	Replication, recombination and repair
Mcavernosa14954	Signal transduction mechanisms
Mcavernosa11693	Carbohydrate transport and metabolism
Mcavernosa12745	Replication, recombination and repair
Mcavernosa03238	Signal transduction mechanisms
Mcavernosa24711	Nucleotide transport and metabolism
Mcavernosa33214	Cell cycle control, cell division, chromosome partitioning
Mcavernosa24966	Posttranslational modification, protein turnover, chaperones
Mcavernosa11854	RNA processing and modification
Mcavernosa24475	Amino acid transport and metabolism
Mcavernosa27352	Transcription
Mcavernosa10843	Posttranslational modification, protein turnover, chaperones
Mcavernosa15968	Inorganic ion transport and metabolism
Mcavernosa30095	Transcription
Mcavernosa24752	Posttranslational modification, protein turnover, chaperones
Mcavernosa02050	Carbohydrate transport and metabolism
Mcavernosa18280	RNA processing and modification
Mcavernosa01302	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa24067	Signal transduction mechanisms
Mcavernosa09570	Lipid transport and metabolism
Mcavernosa07479	Replication, recombination and repair
Mcavernosa14643	Replication, recombination and repair
Mcavernosa22676	Signal transduction mechanisms
Mcavernosa18124	Translation, ribosomal structure and biogenesis
Mcavernosa19990	Inorganic ion transport and metabolism
Mcavernosa11187	Replication, recombination and repair
Mcavernosa04989	Amino acid transport and metabolism
Mcavernosa34649	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa05112	Lipid transport and metabolism
Mcavernosa15675	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa18760	Carbohydrate transport and metabolism
Mcavernosa06458	Signal transduction mechanisms
Mcavernosa30957	Lipid transport and metabolism
Mcavernosa01648	Lipid transport and metabolism
Mcavernosa01061	Transcription
Mcavernosa15861	Signal transduction mechanisms
Mcavernosa34022	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa21285	Replication, recombination and repair
Mcavernosa28815	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa16004	Signal transduction mechanisms
Mcavernosa27287	Signal transduction mechanisms
Mcavernosa06160	Signal transduction mechanisms
Mcavernosa14994	Replication, recombination and repair
Mcavernosa06108	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa18559	Carbohydrate transport and metabolism
Mcavernosa28158	Cytoskeleton
Mcavernosa18807	Cytoskeleton
Mcavernosa10011	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa14445	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa02335	Replication, recombination and repair
Mcavernosa11610	
Mcavernosa23261	Posttranslational modification, protein turnover, chaperones
Mcavernosa12386	Transcription
Mcavernosa12649	Extracellular structures
Mcavernosa12130	Signal transduction mechanisms
Mcavernosa28056	Posttranslational modification, protein turnover, chaperones
Mcavernosa17287	Extracellular structures
Mcavernosa07532	Signal transduction mechanisms
Mcavernosa10431	Inorganic ion transport and metabolism
Mcavernosa21513	Energy production and conversion
Mcavernosa20953	Cell cycle control, cell division, chromosome partitioning
Mcavernosa05619	Cell wall/membrane/envelope biogenesis
Mcavernosa05479	Inorganic ion transport and metabolism
Mcavernosa15147	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa34431	Cytoskeleton
Mcavernosa09493	RNA processing and modification
Mcavernosa16401	Cell cycle control, cell division, chromosome partitioning
Mcavernosa30182	Coenzyme transport and metabolism
Mcavernosa22114	Lipid transport and metabolism
Mcavernosa30528	Energy production and conversion
Mcavernosa00987	Posttranslational modification, protein turnover, chaperones
Mcavernosa01654	Carbohydrate transport and metabolism
Mcavernosa22316	Posttranslational modification, protein turnover, chaperones
Mcavernosa18678	Signal transduction mechanisms
Mcavernosa31550	Carbohydrate transport and metabolism
Mcavernosa04110	Transcription
Mcavernosa05384	Posttranslational modification, protein turnover, chaperones
Mcavernosa21599	RNA processing and modification
Mcavernosa12014	Energy production and conversion
Mcavernosa22534	RNA processing and modification
Mcavernosa04556	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa12835	Replication, recombination and repair
Mcavernosa05838	Nucleotide transport and metabolism
Mcavernosa16034	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa25810	Energy production and conversion
Mcavernosa14868	Signal transduction mechanisms
Mcavernosa05416	Inorganic ion transport and metabolism
Mcavernosa17705	Transcription
Mcavernosa13908	Signal transduction mechanisms
Mcavernosa23609	Cell cycle control, cell division, chromosome partitioning
Mcavernosa14141	Chromatin structure and dynamics
Mcavernosa17043	Signal transduction mechanisms
Mcavernosa14918	Posttranslational modification, protein turnover, chaperones
Mcavernosa30986	Signal transduction mechanisms
Mcavernosa28155	Inorganic ion transport and metabolism
Mcavernosa32326	Carbohydrate transport and metabolism
Mcavernosa18844	Replication, recombination and repair
Mcavernosa10388	Carbohydrate transport and metabolism
Mcavernosa08703	Posttranslational modification, protein turnover, chaperones
Mcavernosa13219	Lipid transport and metabolism
Mcavernosa06079	Signal transduction mechanisms
Mcavernosa30251	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa26891	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa26062	Carbohydrate transport and metabolism
Mcavernosa12849	Chromatin structure and dynamics
Mcavernosa17152	Signal transduction mechanisms
Mcavernosa25008	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa27856	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa19363	Inorganic ion transport and metabolism
Mcavernosa33973	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa30690	Signal transduction mechanisms
Mcavernosa25602	Translation, ribosomal structure and biogenesis
Mcavernosa06922	Cytoskeleton
Mcavernosa10314	Extracellular structures
Mcavernosa10979	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa32430	Signal transduction mechanisms
Mcavernosa18613	Cell cycle control, cell division, chromosome partitioning
Mcavernosa01639	Transcription
Mcavernosa13922	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa18729	Posttranslational modification, protein turnover, chaperones
Mcavernosa05502	Carbohydrate transport and metabolism
Mcavernosa01609	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa23954	Carbohydrate transport and metabolism
Mcavernosa20610	Coenzyme transport and metabolism
Mcavernosa17632	Inorganic ion transport and metabolism
Mcavernosa05731	Posttranslational modification, protein turnover, chaperones
Mcavernosa18635	Posttranslational modification, protein turnover, chaperones
Mcavernosa04271	Transcription
Mcavernosa12435	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa19382	Translation, ribosomal structure and biogenesis
Mcavernosa15994	Signal transduction mechanisms
Mcavernosa00992	Replication, recombination and repair
Mcavernosa26984	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa17457	Signal transduction mechanisms
Mcavernosa26540	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa14844	Signal transduction mechanisms
Mcavernosa27658	Posttranslational modification, protein turnover, chaperones
Mcavernosa28637	Cytoskeleton
Mcavernosa31930	Cytoskeleton
Mcavernosa22390	Cytoskeleton
Mcavernosa30028	Posttranslational modification, protein turnover, chaperones
Mcavernosa24541	Posttranslational modification, protein turnover, chaperones
Mcavernosa16014	Signal transduction mechanisms
Mcavernosa13568	Replication, recombination and repair
Mcavernosa01262	Posttranslational modification, protein turnover, chaperones
Mcavernosa07639	
Mcavernosa22618	
Mcavernosa14271	Replication, recombination and repair
Mcavernosa05764	Transcription
Mcavernosa26793	Posttranslational modification, protein turnover, chaperones
Mcavernosa19193	Signal transduction mechanisms
Mcavernosa24869	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa21307	Transcription
Mcavernosa28296	Translation, ribosomal structure and biogenesis
Mcavernosa08379	Transcription
Mcavernosa15102	
Mcavernosa11576	Inorganic ion transport and metabolism
Mcavernosa26730	Posttranslational modification, protein turnover, chaperones
Mcavernosa08453	Signal transduction mechanisms
Mcavernosa22061	Cytoskeleton
Mcavernosa25013	
Mcavernosa21675	Transcription
Mcavernosa09848	Signal transduction mechanisms
Mcavernosa03043	Transcription
Mcavernosa03128	Inorganic ion transport and metabolism
Mcavernosa11625	Signal transduction mechanisms
Mcavernosa17304	Extracellular structures
Mcavernosa00664	Amino acid transport and metabolism
Mcavernosa31175	Transcription
Mcavernosa07193	Signal transduction mechanisms
Mcavernosa30805	
Mcavernosa15620	
Mcavernosa17506	Energy production and conversion
Mcavernosa17472	Transcription
Mcavernosa30832	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa05247	Translation, ribosomal structure and biogenesis
Mcavernosa15176	Posttranslational modification, protein turnover, chaperones
Mcavernosa05002	Inorganic ion transport and metabolism
Mcavernosa24891	Posttranslational modification, protein turnover, chaperones
Mcavernosa07786	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa01405	
Mcavernosa21795	Inorganic ion transport and metabolism
Mcavernosa19638	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa05486	Inorganic ion transport and metabolism
Mcavernosa26448	Lipid transport and metabolism
Mcavernosa23459	Posttranslational modification, protein turnover, chaperones
Mcavernosa01058	Translation, ribosomal structure and biogenesis
Mcavernosa28722	Posttranslational modification, protein turnover, chaperones
Mcavernosa01555	Replication, recombination and repair
Mcavernosa32037	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa35186	Posttranslational modification, protein turnover, chaperones
Mcavernosa14438	Carbohydrate transport and metabolism
Mcavernosa29396	Posttranslational modification, protein turnover, chaperones
Mcavernosa16286	Inorganic ion transport and metabolism
Mcavernosa16137	Carbohydrate transport and metabolism
Mcavernosa07241	Inorganic ion transport and metabolism
Mcavernosa06794	Chromatin structure and dynamics
Mcavernosa31125	Cell wall/membrane/envelope biogenesis
Mcavernosa17671	Cytoskeleton
Mcavernosa32907	Posttranslational modification, protein turnover, chaperones
Mcavernosa22333	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa04579	RNA processing and modification
Mcavernosa14032	Carbohydrate transport and metabolism
Mcavernosa17405	Inorganic ion transport and metabolism
Mcavernosa00841	Cytoskeleton
Mcavernosa02808	Transcription
Mcavernosa02700	Signal transduction mechanisms
Mcavernosa08214	Transcription
Mcavernosa16397	RNA processing and modification
Mcavernosa22772	Posttranslational modification, protein turnover, chaperones
Mcavernosa01744	Extracellular structures
Mcavernosa04674	Posttranslational modification, protein turnover, chaperones
Mcavernosa09579	Cytoskeleton
Mcavernosa05854	Defense mechanisms
Mcavernosa06353	Cell cycle control, cell division, chromosome partitioning
Mcavernosa21830	Signal transduction mechanisms
Mcavernosa10337	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa31505	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa15849	RNA processing and modification
Mcavernosa03267	Signal transduction mechanisms
Mcavernosa09443	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa12186	
Mcavernosa08903	Defense mechanisms
Mcavernosa31830	Signal transduction mechanisms
Mcavernosa31865	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa03750	Transcription
Mcavernosa14681	Posttranslational modification, protein turnover, chaperones
Mcavernosa02168	Transcription
Mcavernosa16364	Signal transduction mechanisms
Mcavernosa33135	Amino acid transport and metabolism
Mcavernosa24496	Signal transduction mechanisms
Mcavernosa22306	Cytoskeleton
Mcavernosa19814	Posttranslational modification, protein turnover, chaperones
Mcavernosa04960	Carbohydrate transport and metabolism
Mcavernosa13623	Signal transduction mechanisms
Mcavernosa11774	Lipid transport and metabolism
Mcavernosa16638	Amino acid transport and metabolism
Mcavernosa08244	Lipid transport and metabolism
Mcavernosa11837	Signal transduction mechanisms
Mcavernosa34281	Signal transduction mechanisms
Mcavernosa10501	Translation, ribosomal structure and biogenesis
Mcavernosa32380	Carbohydrate transport and metabolism
Mcavernosa09600	Signal transduction mechanisms
Mcavernosa08653	Transcription
Mcavernosa16450	Inorganic ion transport and metabolism
Mcavernosa09154	Carbohydrate transport and metabolism
Mcavernosa25222	Signal transduction mechanisms
Mcavernosa15382	Cytoskeleton
Mcavernosa06085	Replication, recombination and repair
Mcavernosa12965	Signal transduction mechanisms
Mcavernosa14856	Replication, recombination and repair
Mcavernosa19615	
Mcavernosa16677	Posttranslational modification, protein turnover, chaperones
Mcavernosa13640	Transcription
Mcavernosa05499	Lipid transport and metabolism
Mcavernosa11317	Energy production and conversion
Mcavernosa08788	Chromatin structure and dynamics
Mcavernosa22658	Cytoskeleton
Mcavernosa17213	Signal transduction mechanisms
Mcavernosa10427	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa26554	Transcription
Mcavernosa09567	Lipid transport and metabolism
Mcavernosa14462	Posttranslational modification, protein turnover, chaperones
Mcavernosa28902	Signal transduction mechanisms
Mcavernosa29786	Translation, ribosomal structure and biogenesis
Mcavernosa18685	
Mcavernosa09653	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa00360	Inorganic ion transport and metabolism
Mcavernosa32344	Transcription
Mcavernosa04472	Posttranslational modification, protein turnover, chaperones
Mcavernosa28753	Signal transduction mechanisms
Mcavernosa27148	Nucleotide transport and metabolism
Mcavernosa27867	
Mcavernosa06475	Translation, ribosomal structure and biogenesis
Mcavernosa16494	Signal transduction mechanisms
Mcavernosa22907	Translation, ribosomal structure and biogenesis
Mcavernosa04348	Extracellular structures
Mcavernosa26273	Posttranslational modification, protein turnover, chaperones
Mcavernosa11269	Inorganic ion transport and metabolism
Mcavernosa05935	Energy production and conversion
Mcavernosa23294	Carbohydrate transport and metabolism
Mcavernosa20733	Signal transduction mechanisms
Mcavernosa22874	Signal transduction mechanisms
Mcavernosa00576	Inorganic ion transport and metabolism
Mcavernosa12044	Signal transduction mechanisms
Mcavernosa28850	Posttranslational modification, protein turnover, chaperones
Mcavernosa25487	Inorganic ion transport and metabolism
Mcavernosa32151	Posttranslational modification, protein turnover, chaperones
Mcavernosa30877	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa16077	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa25212	Signal transduction mechanisms
Mcavernosa30338	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa00965	RNA processing and modification
Mcavernosa33030	Transcription
Mcavernosa01619	Signal transduction mechanisms
Mcavernosa15247	Cell wall/membrane/envelope biogenesis
Mcavernosa21762	RNA processing and modification
Mcavernosa03104	Amino acid transport and metabolism
Mcavernosa32059	Posttranslational modification, protein turnover, chaperones
Mcavernosa29297	RNA processing and modification
Mcavernosa19475	Signal transduction mechanisms
Mcavernosa18094	Replication, recombination and repair
Mcavernosa16776	
Mcavernosa17357	Replication, recombination and repair
Mcavernosa05411	Chromatin structure and dynamics
Mcavernosa24484	Lipid transport and metabolism
Mcavernosa22723	Transcription
Mcavernosa13971	Signal transduction mechanisms
Mcavernosa22826	
Mcavernosa27027	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa19304	Cytoskeleton
Mcavernosa25322	Extracellular structures
Mcavernosa30076	Posttranslational modification, protein turnover, chaperones
Mcavernosa21860	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa06184	RNA processing and modification
Mcavernosa24364	Posttranslational modification, protein turnover, chaperones
Mcavernosa02790	Signal transduction mechanisms
Mcavernosa34033	Signal transduction mechanisms
Mcavernosa12730	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa15913	Signal transduction mechanisms
Mcavernosa31688	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa11868	Transcription
Mcavernosa08858	Posttranslational modification, protein turnover, chaperones
Mcavernosa02236	Signal transduction mechanisms
Mcavernosa12986	Lipid transport and metabolism
Mcavernosa25303	Inorganic ion transport and metabolism
Mcavernosa09143	Signal transduction mechanisms
Mcavernosa03074	Amino acid transport and metabolism
Mcavernosa29480	Signal transduction mechanisms
Mcavernosa09866	Posttranslational modification, protein turnover, chaperones
Mcavernosa34614	Signal transduction mechanisms
Mcavernosa22981	Signal transduction mechanisms
Mcavernosa31530	Posttranslational modification, protein turnover, chaperones
Mcavernosa27007	Lipid transport and metabolism
Mcavernosa01228	Transcription
Mcavernosa21953	RNA processing and modification
Mcavernosa05540	Amino acid transport and metabolism
Mcavernosa24104	Inorganic ion transport and metabolism
Mcavernosa24126	Signal transduction mechanisms
Mcavernosa30624	Posttranslational modification, protein turnover, chaperones
Mcavernosa21595	Translation, ribosomal structure and biogenesis
Mcavernosa26244	Coenzyme transport and metabolism
Mcavernosa32831	Extracellular structures
Mcavernosa21656	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa11348	RNA processing and modification
Mcavernosa05212	Amino acid transport and metabolism
Mcavernosa10763	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa21447	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa21576	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa32552	Signal transduction mechanisms
Mcavernosa10541	Posttranslational modification, protein turnover, chaperones
Mcavernosa05702	Cytoskeleton
Mcavernosa26482	Posttranslational modification, protein turnover, chaperones
Mcavernosa29516	Translation, ribosomal structure and biogenesis
Mcavernosa12726	Signal transduction mechanisms
Mcavernosa03814	Posttranslational modification, protein turnover, chaperones
Mcavernosa11641	Cell cycle control, cell division, chromosome partitioning
Mcavernosa11162	Transcription
Mcavernosa16913	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa17740	Amino acid transport and metabolism
Mcavernosa00090	Inorganic ion transport and metabolism
Mcavernosa09217	Energy production and conversion
Mcavernosa01693	Carbohydrate transport and metabolism
Mcavernosa12429	Transcription
Mcavernosa27918	Posttranslational modification, protein turnover, chaperones
Mcavernosa23204	Energy production and conversion
Mcavernosa01188	RNA processing and modification
Mcavernosa30729	Amino acid transport and metabolism
Mcavernosa21769	Inorganic ion transport and metabolism
Mcavernosa22179	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa07481	Replication, recombination and repair
Mcavernosa14176	Signal transduction mechanisms
Mcavernosa13595	Cytoskeleton
Mcavernosa21487	Energy production and conversion
Mcavernosa15479	Transcription
Mcavernosa04124	Cytoskeleton
Mcavernosa12360	Transcription
Mcavernosa22932	RNA processing and modification
